"Hastighed","Advarselsskilt"
51,"Ikke skilt"
41,"Ikke skilt"
35,"Ikke skilt"
39,"Ikke skilt"
42,"Ikke skilt"
45,"Ikke skilt"
30,"Ikke skilt"
34,"Ikke skilt"
43,"Ikke skilt"
42,"Ikke skilt"
53,"Ikke skilt"
54,"Ikke skilt"
36,"Ikke skilt"
42,"Ikke skilt"
46,"Ikke skilt"
49,"Ikke skilt"
46,"Ikke skilt"
39,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
45,"Ikke skilt"
43,"Ikke skilt"
48,"Ikke skilt"
39,"Ikke skilt"
45,"Ikke skilt"
47,"Ikke skilt"
49,"Ikke skilt"
36,"Ikke skilt"
38,"Ikke skilt"
39,"Ikke skilt"
51,"Ikke skilt"
52,"Ikke skilt"
50,"Ikke skilt"
36,"Ikke skilt"
41,"Ikke skilt"
42,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
41,"Ikke skilt"
39,"Ikke skilt"
54,"Ikke skilt"
56,"Ikke skilt"
40,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
43,"Ikke skilt"
40,"Ikke skilt"
43,"Ikke skilt"
48,"Ikke skilt"
38,"Ikke skilt"
42,"Ikke skilt"
44,"Ikke skilt"
50,"Ikke skilt"
36,"Ikke skilt"
42,"Ikke skilt"
38,"Ikke skilt"
42,"Ikke skilt"
35,"Ikke skilt"
43,"Ikke skilt"
45,"Skilt"
40,"Skilt"
39,"Skilt"
39,"Skilt"
39,"Skilt"
41,"Skilt"
42,"Skilt"
47,"Skilt"
46,"Skilt"
40,"Skilt"
34,"Skilt"
40,"Skilt"
39,"Skilt"
41,"Skilt"
36,"Skilt"
48,"Skilt"
46,"Skilt"
38,"Skilt"
42,"Skilt"
38,"Skilt"
35,"Skilt"
49,"Skilt"
40,"Skilt"
43,"Skilt"
39,"Skilt"
36,"Skilt"
45,"Skilt"
36,"Skilt"
38,"Skilt"
44,"Skilt"
39,"Skilt"
47,"Skilt"
46,"Skilt"
45,"Skilt"
35,"Skilt"
39,"Skilt"
52,"Skilt"
46,"Skilt"
44,"Skilt"
38,"Skilt"
38,"Skilt"
41,"Skilt"
42,"Skilt"
41,"Skilt"
34,"Skilt"
42,"Skilt"
39,"Skilt"
41,"Skilt"
39,"Skilt"
42,"Skilt"
39,"Skilt"
43,"Skilt"
38,"Skilt"
43,"Skilt"
42,"Skilt"
37,"Skilt"
39,"Skilt"
41,"Skilt"
47,"Skilt"
48,"Skilt"
47,"Skilt"
42,"Skilt"
42,"Skilt"
39,"Skilt"
40,"Skilt"
37,"Skilt"
42,"Skilt"
44,"Skilt"
39,"Skilt"
37,"Skilt"
38,"Skilt"
38,"Skilt"
43,"Skilt"
37,"Skilt"
40,"Skilt"
36,"Skilt"
42,"Skilt"
42,"Skilt"
36,"Skilt"
39,"Skilt"
39,"Skilt"
44,"Skilt"
43,"Skilt"
39,"Skilt"
50,"Skilt"
41,"Skilt"
42,"Skilt"
51,"Skilt"
43,"Skilt"
44,"Skilt"
36,"Skilt"
32,"Skilt"
44,"Skilt"
49,"Skilt"
38,"Skilt"
39,"Skilt"
43,"Skilt"
41,"Skilt"
38,"Skilt"
40,"Skilt"
32,"Ikke skilt"
36,"Ikke skilt"
40,"Ikke skilt"
38,"Ikke skilt"
42,"Ikke skilt"
51,"Ikke skilt"
45,"Ikke skilt"
47,"Ikke skilt"
53,"Ikke skilt"
44,"Ikke skilt"
47,"Ikke skilt"
38,"Ikke skilt"
41,"Ikke skilt"
53,"Ikke skilt"
44,"Ikke skilt"
51,"Ikke skilt"
50,"Ikke skilt"
46,"Ikke skilt"
42,"Ikke skilt"
43,"Ikke skilt"
39,"Ikke skilt"
43,"Ikke skilt"
54,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
47,"Ikke skilt"
43,"Ikke skilt"
50,"Ikke skilt"
48,"Ikke skilt"
39,"Ikke skilt"
47,"Ikke skilt"
57,"Ikke skilt"
37,"Ikke skilt"
46,"Ikke skilt"
53,"Ikke skilt"
45,"Ikke skilt"
46,"Ikke skilt"
44,"Ikke skilt"
49,"Ikke skilt"
43,"Ikke skilt"
41,"Ikke skilt"
38,"Ikke skilt"
41,"Ikke skilt"
46,"Ikke skilt"
40,"Ikke skilt"
48,"Ikke skilt"
52,"Ikke skilt"
51,"Ikke skilt"
48,"Ikke skilt"
49,"Ikke skilt"
46,"Ikke skilt"
52,"Ikke skilt"
52,"Ikke skilt"
42,"Ikke skilt"
39,"Ikke skilt"
41,"Ikke skilt"
52,"Ikke skilt"
44,"Ikke skilt"
48,"Ikke skilt"
51,"Ikke skilt"
45,"Ikke skilt"
36,"Ikke skilt"
48,"Ikke skilt"
34,"Ikke skilt"
40,"Ikke skilt"
45,"Ikke skilt"
50,"Ikke skilt"
45,"Ikke skilt"
46,"Ikke skilt"
40,"Ikke skilt"
42,"Ikke skilt"
43,"Ikke skilt"
46,"Ikke skilt"
35,"Ikke skilt"
43,"Ikke skilt"
56,"Ikke skilt"
44,"Ikke skilt"
47,"Ikke skilt"
46,"Ikke skilt"
50,"Ikke skilt"
46,"Ikke skilt"
45,"Ikke skilt"
44,"Ikke skilt"
41,"Ikke skilt"
48,"Ikke skilt"
51,"Ikke skilt"
43,"Ikke skilt"
49,"Ikke skilt"
47,"Ikke skilt"
50,"Ikke skilt"
49,"Ikke skilt"
38,"Ikke skilt"
42,"Ikke skilt"
40,"Ikke skilt"
46,"Ikke skilt"
39,"Ikke skilt"
49,"Ikke skilt"
45,"Ikke skilt"
52,"Ikke skilt"
46,"Ikke skilt"
40,"Skilt"
39,"Skilt"
42,"Skilt"
47,"Skilt"
41,"Skilt"
43,"Skilt"
35,"Skilt"
37,"Skilt"
32,"Skilt"
42,"Skilt"
30,"Skilt"
40,"Skilt"
38,"Skilt"
38,"Skilt"
40,"Skilt"
39,"Skilt"
38,"Skilt"
37,"Skilt"
45,"Skilt"
48,"Skilt"
44,"Skilt"
46,"Skilt"
38,"Skilt"
37,"Skilt"
38,"Skilt"
44,"Skilt"
41,"Skilt"
46,"Skilt"
44,"Skilt"
39,"Skilt"
47,"Skilt"
35,"Skilt"
42,"Skilt"
43,"Skilt"
32,"Skilt"
38,"Skilt"
42,"Skilt"
46,"Skilt"
39,"Skilt"
44,"Skilt"
38,"Skilt"
42,"Skilt"
46,"Skilt"
40,"Skilt"
37,"Skilt"
41,"Skilt"
49,"Skilt"
41,"Skilt"
39,"Skilt"
43,"Skilt"
39,"Skilt"
35,"Skilt"
38,"Skilt"
37,"Skilt"
32,"Skilt"
40,"Skilt"
39,"Skilt"
41,"Skilt"
37,"Skilt"
39,"Skilt"
41,"Skilt"
41,"Skilt"
40,"Skilt"
42,"Skilt"
32,"Skilt"
54,"Skilt"
45,"Skilt"
46,"Skilt"
41,"Skilt"
44,"Skilt"
41,"Skilt"
52,"Skilt"
40,"Skilt"
36,"Skilt"
38,"Skilt"
32,"Skilt"
46,"Skilt"
39,"Skilt"
47,"Skilt"
39,"Skilt"
52,"Skilt"
53,"Skilt"
40,"Skilt"
34,"Skilt"
50,"Skilt"
36,"Skilt"
36,"Skilt"
47,"Skilt"
38,"Skilt"
38,"Skilt"
39,"Skilt"
37,"Skilt"
34,"Skilt"
36,"Skilt"
44,"Skilt"
40,"Skilt"
43,"Skilt"
39,"Skilt"
40,"Skilt"
47,"Skilt"
59,"Ikke skilt"
48,"Ikke skilt"
49,"Ikke skilt"
46,"Ikke skilt"
52,"Ikke skilt"
48,"Ikke skilt"
57,"Ikke skilt"
54,"Ikke skilt"
48,"Ikke skilt"
45,"Ikke skilt"
51,"Ikke skilt"
47,"Ikke skilt"
48,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
52,"Ikke skilt"
47,"Ikke skilt"
37,"Ikke skilt"
45,"Ikke skilt"
45,"Ikke skilt"
48,"Ikke skilt"
44,"Ikke skilt"
48,"Ikke skilt"
43,"Ikke skilt"
50,"Ikke skilt"
48,"Ikke skilt"
53,"Ikke skilt"
58,"Ikke skilt"
49,"Ikke skilt"
45,"Ikke skilt"
44,"Ikke skilt"
45,"Ikke skilt"
52,"Ikke skilt"
54,"Ikke skilt"
58,"Ikke skilt"
39,"Ikke skilt"
49,"Ikke skilt"
43,"Ikke skilt"
46,"Ikke skilt"
42,"Ikke skilt"
45,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
44,"Ikke skilt"
55,"Ikke skilt"
61,"Ikke skilt"
45,"Ikke skilt"
37,"Ikke skilt"
55,"Ikke skilt"
58,"Ikke skilt"
43,"Ikke skilt"
45,"Ikke skilt"
42,"Ikke skilt"
40,"Ikke skilt"
50,"Ikke skilt"
44,"Ikke skilt"
41,"Ikke skilt"
53,"Ikke skilt"
46,"Ikke skilt"
46,"Ikke skilt"
41,"Ikke skilt"
33,"Ikke skilt"
49,"Ikke skilt"
41,"Ikke skilt"
44,"Ikke skilt"
55,"Ikke skilt"
49,"Ikke skilt"
48,"Ikke skilt"
38,"Ikke skilt"
41,"Ikke skilt"
49,"Ikke skilt"
50,"Ikke skilt"
47,"Ikke skilt"
60,"Ikke skilt"
56,"Ikke skilt"
53,"Ikke skilt"
38,"Ikke skilt"
51,"Ikke skilt"
53,"Ikke skilt"
47,"Ikke skilt"
43,"Ikke skilt"
45,"Ikke skilt"
47,"Ikke skilt"
52,"Ikke skilt"
55,"Ikke skilt"
58,"Ikke skilt"
44,"Ikke skilt"
49,"Ikke skilt"
33,"Ikke skilt"
56,"Ikke skilt"
45,"Ikke skilt"
50,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
46,"Ikke skilt"
47,"Ikke skilt"
48,"Ikke skilt"
47,"Ikke skilt"
